Typ;Name;Latitude;Longitude;Tempolimit;Details
Routenpunkt (Way);Bärsbacher Straße;49.5063217;8.7644038;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.50624865;8.76444955;;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5061756;8.7644953;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5060759;8.764604349999999;;Interpoliert
Routenpunkt (Way);Bärsbacher Straße;49.5059762;8.7647134;;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5059762;8.7647134;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.50589065;8.76484035;30.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5058051;8.7649673;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5058051;8.7649673;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.505746433333336;8.765133566666666;30.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.50568776666667;8.765299833333334;30.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5056291;8.7654661;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.50558616666667;8.7655924;30.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.50554323333333;8.7657187;30.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5055003;8.765845;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5054553;8.7659585;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5053891;8.7661253;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5053311;8.7662278;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5052611;8.7663148;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.505243;8.7663416;30.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5051682;8.7664214;30.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5050934;8.7665012;30.0;Interpoliert
