Typ;Type;Name;Latitude;Longitude;Tempolimit;Ankunft;Abfahrt;Block_ID;Betriebstage;Service_ID;Details
Routenpunkt (Way);T;Anne-Frank-Straße;49.847974;8.6209177;30.0;;;;;;Original OSM
Haltestelle;W;Darmstadt Anne-Frank-Straße;49.847974;8.6209177;30.0;26:35:00;26:35:00;Kein Umlauf;Mi,Do,Sa;1003.0;Original GTFS (Snap-Distanz 3m) | Auf Route gesnappt (3m)
Routenpunkt (Way);T;Anne-Frank-Straße;49.84796576666667;8.620843666666666;;;;;;;Original OSM
Routenpunkt (Way);T;Anne-Frank-Straße;49.8477744;8.6210059;30.0;;;;;;Original OSM
Routenpunkt (Way);T;Anne-Frank-Straße;49.8476752;8.621049;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Anne-Frank-Straße;49.847576;8.6210921;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Anne-Frank-Straße;49.8474768;8.6211352;30.0;;;;;;Original OSM
Routenpunkt (Way);T;Anne-Frank-Straße;49.84735525;8.62118835;30.0;;;;;;Original OSM
Routenpunkt (Way);T;Anne-Frank-Straße;49.8472438;8.62123715;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Anne-Frank-Straße;49.847156;8.6212756;30.0;;;;;;Original OSM
Routenpunkt (Way);T;Anne-Frank-Straße;49.8470582;8.6213184;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Anne-Frank-Straße;49.8469604;8.6213612;30.0;;;;;;Original OSM
Routenpunkt (Way);T;Anne-Frank-Straße;49.8468597;8.6214053;30.0;;;;;;Original OSM
Routenpunkt (Way);T;Anne-Frank-Straße;49.8467588;8.6214495;30.0;;;;;;Original OSM
Routenpunkt (Way);T;Anne-Frank-Straße;49.84666633333334;8.621489966666667;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Anne-Frank-Straße;49.84657386666667;8.621530433333334;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Anne-Frank-Straße;49.8463804;8.6216249625;30.0;;;;;;Original OSM
Routenpunkt (Way);T;Klausenburger Straße;49.8463463;8.6217936;30.0;;;;;;Original OSM
Routenpunkt (Way);T;Klausenburger Straße;49.84638182;8.621976160000001;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Klausenburger Straße;49.84641734;8.62215872;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Klausenburger Straße;49.84645286;8.62234128;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Klausenburger Straße;49.84648838;8.62252384;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Klausenburger Straße;49.8465239;8.6227064;30.0;;;;;;Original OSM
Routenpunkt (Way);T;Klausenburger Straße;49.84655615;8.622865525;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Klausenburger Straße;49.8465884;8.623024650000001;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Klausenburger Straße;49.846620650000006;8.623183775000001;30.0;;;;;;Interpoliert
Routenpunkt (Way);T;Klausenburger Straße;49.8466529;8.6233429;30.0;;;;;;Original OSM
