Typ;Type;Name;Latitude;Longitude;Tempolimit;Ankunft;Abfahrt;Block_ID;Betriebstage;Service_ID;Details;Altitude (m);Roadgrade (%);Surface;Highway_Type;OSM_Name;Fahrt_Nr;Bus_Umlauf_ID
Routenpunkt (Way);T;Landgraf-Georg-Straße;49.87305;8.661051;50.0;;;;;;Original OSM;155.8;3.17;asphalt;primary;Landgraf-Georg-Straße;11;Kurs 49
Routenpunkt (Way);T;;49.873039;8.661218;50.0;;;;;;Interpoliert (15m);156.1;3.05;asphalt;primary;Landgraf-Georg-Straße;11;Kurs 49
Routenpunkt (Way);T;;49.873028;8.661385;50.0;;;;;;Interpoliert (15m);156.4;2.92;asphalt;primary;Landgraf-Georg-Straße;11;Kurs 49
Routenpunkt (Way);T;;49.873017;8.661553;50.0;;;;;;Interpoliert (15m);156.7;2.32;asphalt;primary;Landgraf-Georg-Straße;11;Kurs 49
Routenpunkt (Way);T;;49.873005;8.66172;50.0;;;;;;Interpoliert (15m);157.0;2.55;asphalt;primary;Landgraf-Georg-Straße;11;Kurs 49
Routenpunkt (Way);T;Landgraf-Georg-Straße;49.872994;8.661887;50.0;;;;;;Original OSM;157.2;2.78;asphalt;primary;Landgraf-Georg-Straße;11;Kurs 49
Routenpunkt (Way);T;;49.872983;8.662078;50.0;;;;;;Interpoliert (15m);157.7;3.47;asphalt;primary;Landgraf-Georg-Straße;11;Kurs 49
Routenpunkt (Way);A;Landgraf-Georg-Straße (Ampel);49.872972;8.66227;50.0;;;;;;Original OSM;158.2;4.63;asphalt;primary;Landgraf-Georg-Straße;11;Kurs 49
Routenpunkt (Way);T;;49.872992;8.662383;50.0;;;;;;Interpoliert (15m);158.7;5.16;asphalt;primary;Landgraf-Georg-Straße;11;Kurs 49
Routenpunkt (Way);T;Landgraf-Georg-Straße;49.873013;8.662496;50.0;;;;;;Original OSM;159.4;5.31;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;;49.873115;8.662521;50.0;;;;;;Interpoliert (15m);159.9;5.46;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;Pützerstraße;49.873218;8.662547;50.0;;;;;;Interpoliert;160.4;5.15;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;Pützerstraße;49.87332;8.662565;50.0;;;;;;Interpoliert;160.9;4.37;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;Pützerstraße;49.873421;8.662584;50.0;;;;;;Interpoliert;161.4;4.49;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;Pützerstraße;49.873523;8.662603;50.0;;;;;;Original OSM;161.9;4.31;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;Pützerstraße;49.873612;8.662637;50.0;;;;;;Original OSM;162.4;4.13;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;;49.873739;8.662677;50.0;;;;;;Interpoliert (15m);162.9;3.94;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;;49.873866;8.662717;50.0;;;;;;Interpoliert (15m);163.4;3.52;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;Pützerstraße;49.873993;8.662757;50.0;;;;;;Original OSM;163.9;2.99;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;;49.874112;8.662758;50.0;;;;;;Interpoliert (15m);164.2;2.75;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;;49.87423;8.66276;50.0;;;;;;Interpoliert (15m);164.5;2.51;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;;49.874349;8.662762;50.0;;;;;;Interpoliert (15m);164.8;2.27;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;;49.874468;8.662764;50.0;;;;;;Interpoliert (15m);165.1;2.27;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;;49.874587;8.662766;50.0;;;;;;Interpoliert (15m);165.4;2.24;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;Pützerstraße;49.874706;8.662768;50.0;;;;;;Original OSM;165.7;1.79;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;;49.874827;8.662711;50.0;;;;;;Interpoliert (15m);166.0;1.33;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;;49.874949;8.662654;50.0;;;;;;Interpoliert (15m);166.0;0.23;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;Pützerstraße/Mathildenhöhe (Bussteig Richtung Süd);49.875071;8.662597;50.0;;;;;;Original OSM;166.0;-0.87;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;;49.875155;8.66259;50.0;;;;;;Interpoliert (15m);165.7;-2.58;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;Pützerstraße;49.875238;8.662584;50.0;;;;;;Original OSM;165.4;-3.19;asphalt;secondary;Pützerstraße;11;Kurs 49
Haltestelle;W;Darmstadt Pützerstraße;49.875277;8.662562;50.0;;;Kein Umlauf;Mo,Di,Mi,Do,Fr;446.0;Original GTFS (Snap-Distanz 1m) | Auf Route gesnappt (1m);165.1;-4.01;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;Pützerstraße;49.875359;8.662506;50.0;;;;;;Original OSM;164.8;-4.18;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;;49.875479;8.662418;50.0;;;;;;Interpoliert (15m);164.2;-4.35;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;;49.875598;8.66233;50.0;;;;;;Interpoliert (15m);163.6;-4.09;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;Pützerstraße;49.875717;8.662242;50.0;;;;;;Original OSM;163.0;-4.52;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;;49.875806;8.66216;50.0;;;;;;Interpoliert (15m);162.4;-4.74;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;;49.875896;8.662077;50.0;;;;;;Interpoliert (15m);161.8;-4.39;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;Pützerstraße;49.875986;8.661995;50.0;;;;;;Interpoliert;161.2;-4.22;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;Pützerstraße;49.876082;8.661896;50.0;;;;;;Interpoliert;160.9;-3.83;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);A;Ampel;49.876153;8.661825;50.0;;;;;;Interpoliert (15m);160.6;-3.22;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;Pützerstraße;49.876223;8.661755;50.0;;;;;;Original OSM;160.3;-2.19;asphalt;secondary;Pützerstraße;11;Kurs 49
Routenpunkt (Way);T;Pützerstraße;49.876342;8.661696;50.0;;;;;;Original OSM;160.0;-1.95;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.876392;8.661789;50.0;;;;;;Interpoliert (15m);160.0;-1.31;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.876441;8.661883;30.0;;;;;;Original OSM;159.9;-0.66;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.876488;8.661973;30.0;;;;;;Interpoliert (15m);159.9;-0.23;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.876536;8.662064;30.0;;;;;;Interpoliert;159.9;-0.23;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.876618;8.662222;30.0;;;;;;Interpoliert;159.9;0.0;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.8767;8.66238;30.0;;;;;;Interpoliert;159.9;0.0;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.876782;8.662539;30.0;;;;;;Interpoliert;159.9;0.0;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.876849;8.662669;30.0;;;;;;Interpoliert (15m);159.9;0.0;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.876917;8.6628;30.0;;;;;;Original OSM;159.9;0.4;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.876975;8.662906;30.0;;;;;;Interpoliert (15m);159.9;0.83;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.877032;8.663012;30.0;;;;;;Interpoliert;160.1;1.12;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.877115;8.663162;30.0;;;;;;Original OSM;160.4;1.12;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.877192;8.66331;30.0;;;;;;Interpoliert;160.6;1.64;asphalt;secondary;Dieburger Straße;11;Kurs 49
Haltestelle;W;Darmstadt Alice-Hospital;49.877192;8.66331;30.0;;;Kein Umlauf;Mo,Di,Mi,Do,Fr;446.0;Original GTFS (Snap-Distanz 4m) | Auf Route gesnappt (4m);160.8;1.76;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.877242;8.663383;30.0;;;;;;Interpoliert (15m);161.0;1.7;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.877292;8.663456;30.0;;;;;;Interpoliert;161.2;2.14;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.877353;8.663577;30.0;;;;;;Interpoliert (15m);161.4;2.92;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Alice-Hospital (Bussteig Richtung West);49.877414;8.663697;50.0;;;;;;Interpoliert;161.8;3.18;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.877456;8.663824;50.0;;;;;;Interpoliert (15m);162.2;2.93;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.877497;8.663952;30.0;;;;;;Original OSM;162.6;3.27;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.877564;8.664132;30.0;;;;;;Original OSM;162.8;3.25;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.877621;8.664308;30.0;;;;;;Interpoliert;163.3;3.17;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.877678;8.664483;30.0;;;;;;Original OSM;163.8;3.09;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.877736;8.664661;30.0;;;;;;Interpoliert;164.3;3.52;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.877793;8.664839;30.0;;;;;;Interpoliert;164.8;3.74;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.877851;8.665017;30.0;;;;;;Original OSM;165.3;3.58;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.877904;8.665144;30.0;;;;;;Interpoliert;165.8;3.16;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.877957;8.665271;30.0;;;;;;Original OSM;166.1;2.73;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.878045;8.665418;30.0;;;;;;Interpoliert;166.3;2.35;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.878134;8.665566;30.0;;;;;;Original OSM;166.5;1.27;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.878208;8.665696;30.0;;;;;;Interpoliert;166.7;0.56;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.878281;8.665826;30.0;;;;;;Original OSM;166.6;0.12;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.878356;8.665958;30.0;;;;;;Interpoliert;166.5;-0.16;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.87843;8.66609;30.0;;;;;;Interpoliert;166.4;-0.48;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.878478;8.666231;30.0;;;;;;Interpoliert (15m);166.4;-0.32;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.878526;8.666372;30.0;;;;;;Interpoliert (15m);166.4;-0.16;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.878573;8.666513;30.0;;;;;;Interpoliert (15m);166.4;0.16;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.878621;8.666655;30.0;;;;;;Original OSM;166.4;0.31;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.878636;8.666831;30.0;;;;;;Interpoliert (15m);166.5;0.85;asphalt;secondary;Dieburger Straße;11;Kurs 49
Haltestelle;W;Darmstadt Mathildenhöhe;49.878652;8.667008;30.0;;;Kein Umlauf;Mo,Di,Mi,Do,Fr;446.0;Original GTFS (Snap-Distanz 3m) | Auf Route gesnappt (3m);166.6;1.38;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.878661;8.667112;30.0;;;;;;Interpoliert (15m);166.8;1.77;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.87867;8.667215;30.0;;;;;;Interpoliert;167.0;2.01;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.878683;8.667355;30.0;;;;;;Interpoliert (15m);167.2;2.29;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.878696;8.667494;30.0;;;;;;Interpoliert;167.4;2.25;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.878714;8.667687;30.0;;;;;;Original OSM;167.7;2.2;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.87873;8.667856;30.0;;;;;;Interpoliert;168.0;2.23;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.878746;8.668025;30.0;;;;;;Original OSM;168.3;2.25;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.878762;8.668222;30.0;;;;;;Interpoliert;168.6;2.1;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.878778;8.66842;30.0;;;;;;Interpoliert;168.9;1.8;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.878794;8.668617;30.0;;;;;;Original OSM;169.1;1.5;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.878819;8.668759;30.0;;;;;;Interpoliert (15m);169.2;1.27;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.878843;8.668901;30.0;;;;;;Interpoliert (15m);169.3;0.99;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.878868;8.669044;30.0;;;;;;Original OSM;169.4;0.57;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.878924;8.669228;30.0;;;;;;Interpoliert (15m);169.5;-0.73;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.878981;8.669411;30.0;;;;;;Original OSM;169.4;-1.89;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.879027;8.669545;30.0;;;;;;Interpoliert;168.8;-3.31;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.879079;8.669698;30.0;;;;;;Original OSM;168.2;-4.68;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.879119;8.669818;30.0;;;;;;Interpoliert (15m);167.6;-5.29;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);A;Dieburger Straße (Ampel);49.87916;8.669939;30.0;;;;;;Original OSM;167.0;-4.94;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.879219;8.670101;30.0;;;;;;Interpoliert (15m);166.5;-4.92;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.879278;8.670263;30.0;;;;;;Original OSM;166.0;-4.64;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.879311;8.6704;30.0;;;;;;Interpoliert (15m);165.5;-4.35;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.879344;8.670537;30.0;;;;;;Interpoliert (15m);165.0;-5.72;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.879377;8.670675;30.0;;;;;;Original OSM;164.5;-4.97;asphalt;secondary;Dieburger Straße;11;Kurs 49
Haltestelle;W;Darmstadt Spessartring;49.879394;8.670735;30.0;;;Kein Umlauf;Mo,Di,Mi,Do,Fr;446.0;Original GTFS (Snap-Distanz 2m) | Auf Route gesnappt (2m);164.0;-3.84;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.879436;8.670879;30.0;;;;;;Interpoliert;164.0;-2.71;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.879478;8.671023;30.0;;;;;;Interpoliert;164.1;-1.62;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.87952;8.671167;30.0;;;;;;Original OSM;164.2;0.63;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.879577;8.671345;30.0;;;;;;Interpoliert;164.3;0.77;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.879633;8.671524;30.0;;;;;;Interpoliert;164.4;0.88;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.879689;8.671703;30.0;;;;;;Interpoliert;164.5;0.86;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.879745;8.671881;30.0;;;;;;Original OSM;164.7;0.87;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.879794;8.672036;30.0;;;;;;Original OSM;164.8;0.88;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.879847;8.672203;30.0;;;;;;Interpoliert;164.9;0.9;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.879899;8.67237;30.0;;;;;;Original OSM;165.0;1.08;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.879951;8.672533;30.0;;;;;;Interpoliert;165.1;1.38;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.880002;8.672696;30.0;;;;;;Interpoliert;165.4;1.69;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.880053;8.672859;30.0;;;;;;Interpoliert;165.7;2.0;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.880105;8.673022;30.0;;;;;;Interpoliert;166.0;2.31;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.880156;8.673184;30.0;;;;;;Interpoliert;166.3;2.15;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.880208;8.673347;30.0;;;;;;Interpoliert;166.6;2.19;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.880259;8.67351;30.0;;;;;;Original OSM;166.8;2.47;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.880311;8.673657;30.0;;;;;;Interpoliert;167.1;2.76;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.880346;8.673756;30.0;;;;;;Interpoliert (15m);167.4;2.99;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.880381;8.673855;30.0;;;;;;Original OSM;167.7;2.69;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.880419;8.673959;30.0;;;;;;Interpoliert (15m);168.0;2.19;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.880457;8.674064;30.0;;;;;;Interpoliert;168.0;1.6;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.880515;8.674222;30.0;;;;;;Interpoliert;168.0;1.16;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.880573;8.67438;30.0;;;;;;Interpoliert;168.1;0.77;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.880631;8.674539;30.0;;;;;;Interpoliert;168.3;1.07;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.88069;8.674697;30.0;;;;;;Interpoliert;168.5;1.38;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.880748;8.674856;30.0;;;;;;Interpoliert;168.7;1.53;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.880806;8.675014;30.0;;;;;;Original OSM;168.9;1.22;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.880868;8.675169;30.0;;;;;;Interpoliert;169.1;0.92;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.88093;8.675323;30.0;;;;;;Interpoliert;169.1;0.61;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.880992;8.675478;30.0;;;;;;Interpoliert;169.1;0.31;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.881054;8.675633;30.0;;;;;;Interpoliert;169.1;-0.17;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.881115;8.675787;30.0;;;;;;Original OSM;169.1;-0.33;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.88117;8.675932;30.0;;;;;;Interpoliert;169.0;-0.5;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.881225;8.676076;30.0;;;;;;Interpoliert;168.9;-0.67;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.88128;8.67622;30.0;;;;;;Interpoliert;168.8;-0.8;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.881334;8.676364;30.0;;;;;;Original OSM;168.7;-0.78;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.881387;8.67655;30.0;;;;;;Interpoliert;168.6;-0.61;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.88144;8.676736;30.0;;;;;;Interpoliert;168.5;-0.44;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.881492;8.676922;30.0;;;;;;Interpoliert;168.5;-0.28;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.881545;8.677107;30.0;;;;;;Interpoliert;168.5;-0.14;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.881599;8.677233;30.0;;;;;;Interpoliert (15m);168.5;0.0;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.881653;8.677359;30.0;;;;;;Original OSM;168.5;-0.18;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.881669;8.677515;30.0;;;;;;Interpoliert (15m);168.5;-0.18;asphalt;secondary;Dieburger Straße;11;Kurs 49
Haltestelle;W;Darmstadt Regerweg;49.881685;8.67767;30.0;13:40:00;13:40:00;Kein Umlauf;Mo,Di,Mi,Do,Fr;446.0;Original GTFS (Snap-Distanz 4m) | Auf Route gesnappt (7m);168.4;-0.18;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.881727;8.677857;30.0;;;;;;Interpoliert;168.4;-0.18;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.881757;8.677992;30.0;;;;;;Interpoliert (15m);168.4;-0.18;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.881787;8.678126;30.0;;;;;;Interpoliert (15m);168.4;0.15;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.881817;8.678261;30.0;;;;;;Original OSM;168.4;0.44;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.881856;8.678443;30.0;;;;;;Interpoliert (15m);168.5;0.81;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.881894;8.678624;30.0;;;;;;Interpoliert;168.7;1.17;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.881924;8.678768;30.0;;;;;;Interpoliert;168.9;1.5;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.881954;8.678913;30.0;;;;;;Original OSM;169.1;1.64;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.881992;8.679075;30.0;;;;;;Interpoliert;169.3;1.51;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.882034;8.679256;30.0;;;;;;Original OSM;169.5;1.3;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.882072;8.679419;30.0;;;;;;Interpoliert (15m);169.6;1.11;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.882109;8.679582;30.0;;;;;;Original OSM;169.7;0.97;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;;49.882144;8.67973;30.0;;;;;;Interpoliert (15m);169.8;0.83;asphalt;secondary;Dieburger Straße;11;Kurs 49
Routenpunkt (Way);T;Dieburger Straße;49.882178;8.679878;30.0;;;;;;Interpoliert;169.9;0.67;asphalt;secondary;Dieburger Straße;11;Kurs 49
