Typ;Type;Name;Latitude;Longitude;Tempolimit;Ankunft;Abfahrt;Block_ID;Betriebstage;Service_ID;Details;Altitude (m);Roadgrade (%);Surface;Highway_Type;OSM_Name;Fahrt_Nr;Bus_Umlauf_ID
Routenpunkt (Way);T;;49.882144;8.67973;30.0;;;;;;Interpoliert (15m);169.9;-0.83;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.882109;8.679582;30.0;;;;;;Original OSM;169.8;-0.68;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.882072;8.679419;30.0;;;;;;Interpoliert (15m);169.7;-0.82;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.882034;8.679256;30.0;;;;;;Original OSM;169.6;-0.97;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.881992;8.679075;30.0;;;;;;Interpoliert;169.5;-1.16;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.881954;8.678913;30.0;;;;;;Original OSM;169.3;-1.37;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.881924;8.678768;30.0;;;;;;Interpoliert;169.1;-1.5;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.881894;8.678624;30.0;;;;;;Interpoliert;168.9;-1.64;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.881856;8.678443;30.0;;;;;;Interpoliert (15m);168.7;-1.52;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.881817;8.678261;30.0;;;;;;Original OSM;168.5;-1.15;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.881787;8.678126;30.0;;;;;;Interpoliert (15m);168.4;-0.78;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.881757;8.677992;30.0;;;;;;Interpoliert (15m);168.4;-0.49;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.881727;8.677857;30.0;;;;;;Interpoliert;168.4;-0.2;asphalt;secondary;Dieburger Straße;1;Kurs 6
Haltestelle;W;Darmstadt Regerweg;49.881685;8.67767;30.0;05:57:00;05:57:00;Kein Umlauf;So;1372.0;Original GTFS (Snap-Distanz 4m) | Auf Route gesnappt (7m);168.4;0.18;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.881669;8.677515;30.0;;;;;;Interpoliert (15m);168.4;0.18;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Regerweg (Bussteig Richtung West);49.881653;8.677359;50.0;;;;;;Interpoliert;168.5;0.18;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.881599;8.677233;50.0;;;;;;Interpoliert (15m);168.5;0.18;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.881545;8.677107;30.0;;;;;;Interpoliert;168.5;0.18;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.881492;8.676922;30.0;;;;;;Interpoliert;168.5;0.0;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.88144;8.676736;30.0;;;;;;Interpoliert;168.5;0.14;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.881387;8.67655;30.0;;;;;;Interpoliert;168.5;0.3;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.881334;8.676364;30.0;;;;;;Original OSM;168.6;0.47;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.88128;8.67622;30.0;;;;;;Interpoliert;168.7;0.64;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.881225;8.676076;30.0;;;;;;Interpoliert;168.8;0.8;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.88117;8.675932;30.0;;;;;;Interpoliert;168.9;0.82;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.881115;8.675787;30.0;;;;;;Original OSM;169.0;0.65;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.881054;8.675633;30.0;;;;;;Interpoliert;169.1;0.49;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.880992;8.675478;30.0;;;;;;Interpoliert;169.1;0.32;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.88093;8.675323;30.0;;;;;;Interpoliert;169.1;0.15;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.880868;8.675169;30.0;;;;;;Interpoliert;169.1;-0.31;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.880806;8.675014;30.0;;;;;;Original OSM;169.1;-0.61;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.880748;8.674856;30.0;;;;;;Interpoliert;168.9;-0.92;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.88069;8.674697;30.0;;;;;;Interpoliert;168.7;-1.22;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.880631;8.674539;30.0;;;;;;Interpoliert;168.5;-1.53;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.880573;8.67438;30.0;;;;;;Interpoliert;168.3;-1.38;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.880515;8.674222;30.0;;;;;;Interpoliert;168.1;-1.07;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.880457;8.674064;30.0;;;;;;Interpoliert;168.0;-0.77;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.880419;8.673959;30.0;;;;;;Interpoliert (15m);168.0;-1.2;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.880381;8.673855;30.0;;;;;;Original OSM;168.0;-1.64;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.880346;8.673756;30.0;;;;;;Interpoliert (15m);167.7;-1.99;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.880311;8.673657;30.0;;;;;;Interpoliert;167.4;-2.45;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.880259;8.67351;30.0;;;;;;Original OSM;167.1;-2.76;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.880208;8.673347;30.0;;;;;;Interpoliert;166.8;-2.47;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.880156;8.673184;30.0;;;;;;Interpoliert;166.6;-2.19;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.880105;8.673022;30.0;;;;;;Interpoliert;166.3;-2.15;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.880053;8.672859;30.0;;;;;;Interpoliert;166.0;-2.15;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.880002;8.672696;30.0;;;;;;Interpoliert;165.7;-2.31;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.879951;8.672533;30.0;;;;;;Interpoliert;165.4;-2.0;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.879899;8.67237;30.0;;;;;;Original OSM;165.1;-1.69;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.879847;8.672203;30.0;;;;;;Interpoliert;165.0;-1.39;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.879794;8.672036;30.0;;;;;;Original OSM;164.9;-1.06;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.879745;8.671881;30.0;;;;;;Original OSM;164.8;-0.88;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.879689;8.671703;30.0;;;;;;Interpoliert;164.7;-0.87;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.879633;8.671524;30.0;;;;;;Interpoliert;164.5;-0.86;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.879577;8.671345;30.0;;;;;;Interpoliert;164.4;-0.88;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.87952;8.671167;30.0;;;;;;Original OSM;164.3;-0.91;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.879478;8.671023;30.0;;;;;;Interpoliert;164.2;-0.81;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.879436;8.670879;30.0;;;;;;Interpoliert;164.1;-0.67;asphalt;secondary;Dieburger Straße;1;Kurs 6
Haltestelle;W;Darmstadt Spessartring;49.879394;8.670735;30.0;;;Kein Umlauf;So;1372.0;Original GTFS (Snap-Distanz 2m) | Auf Route gesnappt (2m);164.0;0.42;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.879377;8.670675;30.0;;;;;;Original OSM;164.0;1.55;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.879344;8.670537;30.0;;;;;;Interpoliert (15m);164.5;2.68;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.879311;8.6704;30.0;;;;;;Interpoliert (15m);165.0;3.61;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.879278;8.670263;30.0;;;;;;Original OSM;165.5;4.35;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.879219;8.670101;30.0;;;;;;Interpoliert (15m);166.0;4.43;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);A;Dieburger Straße (Ampel);49.87916;8.669939;30.0;;;;;;Original OSM;166.5;4.71;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.879119;8.669818;30.0;;;;;;Interpoliert (15m);167.0;4.73;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.879079;8.669698;30.0;;;;;;Original OSM;167.6;5.09;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.879027;8.669545;30.0;;;;;;Interpoliert;168.2;5.16;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.878981;8.669411;30.0;;;;;;Original OSM;168.8;4.27;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.878924;8.669228;30.0;;;;;;Interpoliert (15m);169.4;2.85;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.878868;8.669044;30.0;;;;;;Original OSM;169.5;1.68;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.878843;8.668901;30.0;;;;;;Interpoliert (15m);169.4;0.39;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.878819;8.668759;30.0;;;;;;Interpoliert (15m);169.3;-0.57;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.878794;8.668617;30.0;;;;;;Original OSM;169.2;-0.99;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.878778;8.66842;30.0;;;;;;Interpoliert;169.1;-1.22;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.878762;8.668222;30.0;;;;;;Interpoliert;168.9;-1.52;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.878746;8.668025;30.0;;;;;;Original OSM;168.6;-1.82;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.87873;8.667856;30.0;;;;;;Interpoliert;168.3;-2.11;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.878714;8.667687;30.0;;;;;;Original OSM;168.0;-2.43;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.878696;8.667494;30.0;;;;;;Interpoliert;167.7;-2.4;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.878683;8.667355;30.0;;;;;;Interpoliert (15m);167.4;-2.44;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.87867;8.667215;30.0;;;;;;Original OSM;167.2;-2.49;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.878661;8.667112;30.0;;;;;;Interpoliert (15m);167.0;-2.37;asphalt;secondary;Dieburger Straße;1;Kurs 6
Haltestelle;W;Darmstadt Mathildenhöhe;49.878652;8.667008;30.0;;;Kein Umlauf;So;1372.0;Original GTFS (Snap-Distanz 3m) | Auf Route gesnappt (3m);166.8;-1.93;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.878636;8.666831;30.0;;;;;;Interpoliert (15m);166.6;-1.71;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.878621;8.666655;30.0;;;;;;Original OSM;166.5;-1.18;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.878573;8.666513;30.0;;;;;;Interpoliert (15m);166.4;-0.65;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.878526;8.666372;30.0;;;;;;Interpoliert (15m);166.4;-0.33;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.878478;8.666231;30.0;;;;;;Interpoliert (15m);166.4;-0.18;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.87843;8.66609;30.0;;;;;;Interpoliert;166.4;0.16;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.878356;8.665958;30.0;;;;;;Interpoliert;166.4;0.32;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.878281;8.665826;30.0;;;;;;Original OSM;166.5;0.48;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.878208;8.665696;30.0;;;;;;Interpoliert;166.6;0.2;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.878134;8.665566;30.0;;;;;;Original OSM;166.7;-0.07;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.878045;8.665418;30.0;;;;;;Interpoliert;166.5;-0.6;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.877957;8.665271;30.0;;;;;;Original OSM;166.3;-1.32;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.877904;8.665144;30.0;;;;;;Interpoliert;166.1;-2.18;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.877851;8.665017;30.0;;;;;;Original OSM;165.8;-2.6;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.877793;8.664839;30.0;;;;;;Interpoliert;165.3;-3.03;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.877736;8.664661;30.0;;;;;;Interpoliert;164.8;-3.37;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.877678;8.664483;30.0;;;;;;Original OSM;164.3;-3.52;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.877621;8.664308;30.0;;;;;;Interpoliert;163.8;-3.49;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.877564;8.664132;30.0;;;;;;Original OSM;163.3;-3.18;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.877497;8.663952;30.0;;;;;;Original OSM;162.8;-3.26;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.877456;8.663824;30.0;;;;;;Interpoliert (15m);162.6;-3.28;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.877414;8.663697;30.0;;;;;;Original OSM;162.2;-3.3;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.877353;8.663577;30.0;;;;;;Interpoliert (15m);161.8;-3.15;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Alice-Hospital (Bussteig Richtung West);49.877292;8.663456;50.0;;;;;;Original OSM;161.4;-3.29;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.877242;8.663383;50.0;;;;;;Interpoliert (15m);161.2;-2.5;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.877192;8.66331;30.0;;;;;;Interpoliert;161.0;-2.07;asphalt;secondary;Dieburger Straße;1;Kurs 6
Haltestelle;W;Darmstadt Alice-Hospital;49.877192;8.66331;30.0;;;Kein Umlauf;So;1372.0;Original GTFS (Snap-Distanz 4m) | Auf Route gesnappt (4m);160.8;-1.62;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.877115;8.663162;30.0;;;;;;Original OSM;160.6;-1.7;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.877032;8.663012;30.0;;;;;;Interpoliert;160.4;-1.58;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.876975;8.662906;30.0;;;;;;Interpoliert (15m);160.1;-1.58;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.876917;8.6628;30.0;;;;;;Original OSM;159.9;-1.29;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.876849;8.662669;30.0;;;;;;Interpoliert (15m);159.9;-1.01;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.876782;8.662539;30.0;;;;;;Interpoliert;159.9;-0.4;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.8767;8.66238;30.0;;;;;;Interpoliert;159.9;0.0;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.876618;8.662222;30.0;;;;;;Interpoliert;159.9;0.0;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.876536;8.662064;30.0;;;;;;Interpoliert;159.9;0.0;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.876488;8.661973;30.0;;;;;;Interpoliert (15m);159.9;0.0;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);A;Dieburger Straße (Ampel);49.876441;8.661883;30.0;;;;;;Original OSM;159.9;0.23;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;;49.876392;8.661789;30.0;;;;;;Interpoliert (15m);159.9;0.23;asphalt;secondary;Dieburger Straße;1;Kurs 6
Routenpunkt (Way);T;Dieburger Straße;49.876342;8.661696;30.0;;;;;;Original OSM;160.0;0.88;asphalt;secondary;Dieburger Straße;1;Kurs 6
