Typ;Name;Latitude;Longitude;Tempolimit;Details
Routenpunkt (Way);Siemensstraße;49.8965242;8.6787887;30.0;Original OSM
Routenpunkt (Way);Siemensstraße;49.896555;8.67867405;30.0;Interpoliert
Routenpunkt (Way);Siemensstraße;49.8965858;8.6785594;30.0;Original OSM
Routenpunkt (Way);Siemensstraße;49.8966063;8.6784506;30.0;Interpoliert
Routenpunkt (Way);Siemensstraße;49.8966268;8.6783418;30.0;Original OSM
Routenpunkt (Way);Siemensstraße;49.8966492;8.6781436;30.0;Original OSM
Routenpunkt (Way);Siemensstraße;49.8966572;8.6779364;30.0;Original OSM
Routenpunkt (Way);Siemensstraße;49.89665303333334;8.677769633333334;30.0;Interpoliert
Routenpunkt (Way);Siemensstraße;49.896648866666666;8.677602866666666;30.0;Interpoliert
Routenpunkt (Way);Siemensstraße;49.8966447;8.6774361;30.0;Original OSM
Routenpunkt (Way);Siemensstraße;49.8966407;8.677346;30.0;Original OSM
Routenpunkt (Way);Siemensstraße;49.896638;8.677276;30.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.896638;8.677276;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.8965728;8.6772762;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.8965728;8.6772762;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.896542;8.6772763;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.896542;8.6772763;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.8965098;8.677274;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.8965098;8.677274;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.8964362;8.677271900000001;50.0;Interpoliert
Routenpunkt (Way);Jägertorstraße;49.8963626;8.6772698;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.8963105;8.6772664;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.89619513333333;8.677264000000001;50.0;Interpoliert
Routenpunkt (Way);Jägertorstraße;49.896079766666666;8.6772616;50.0;Interpoliert
Routenpunkt (Way);Jägertorstraße;49.8959644;8.6772592;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.8959005;8.6772564;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.89583175;8.67725425;50.0;Interpoliert
Routenpunkt (Way);Jägertorstraße;49.895763;8.6772521;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.895763;8.6772521;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.895631;8.6772457;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.895631;8.6772457;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.8955298;8.6772378;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.89540426666667;8.677232666666667;50.0;Interpoliert
Routenpunkt (Way);Jägertorstraße;49.895278733333335;8.677227533333333;50.0;Interpoliert
Routenpunkt (Way);Jägertorstraße;49.8951532;8.6772224;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.8950224;8.6772289;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.8950224;8.6772289;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.8949118;8.6772254;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.894832;8.6772207;50.0;Interpoliert
Routenpunkt (Way);Jägertorstraße;49.8947522;8.677216;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.8946904;8.6772124;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.8946904;8.6772124;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.8946283;8.6771873;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.894532;8.677137;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.8945144;8.6771278;50.0;Original OSM
Routenpunkt (Way);Jägertorstraße;49.8944277;8.6770798;50.0;Original OSM
Routenpunkt (Way);Kranichsteiner Straße;49.8944277;8.6770798;50.0;Original OSM
Routenpunkt (Way);Kranichsteiner Straße;49.8943689;8.6769932;50.0;Interpoliert
Routenpunkt (Way);Kranichsteiner Straße;49.8943101;8.6769066;50.0;Original OSM
Routenpunkt (Way);Kranichsteiner Straße;49.89422035;8.676791900000001;50.0;Interpoliert
Routenpunkt (Way);Kranichsteiner Straße;49.8941306;8.6766772;50.0;Original OSM
Routenpunkt (Way);Kranichsteiner Straße;49.8941306;8.6766772;50.0;Original OSM
Routenpunkt (Way);Kranichsteiner Straße;49.8940565;8.67659585;50.0;Interpoliert
Routenpunkt (Way);Kranichsteiner Straße;49.8939824;8.6765145;50.0;Original OSM
Routenpunkt (Way);Kranichsteiner Straße;49.89392295;8.676449250000001;50.0;Interpoliert
Routenpunkt (Way);Kranichsteiner Straße;49.8938635;8.676384;50.0;Original OSM
Routenpunkt (Way);Kranichsteiner Straße;49.8938635;8.676384;50.0;Original OSM
