Typ;Type;Name;Latitude;Longitude;Tempolimit;Ankunft;Abfahrt;Block_ID;Betriebstage;Service_ID;Details;Altitude (m);Roadgrade (%);Surface;Highway_Type;OSM_Name
Routenpunkt (Way);T;;49.936906;8.745988;30.0;;;;;;Interpoliert (15m);174.7;-1.0;asphalt;residential;Berliner Straße
Routenpunkt (Way);T;Berliner Straße;49.936841;8.745949;30.0;;;;;;Original OSM;174.6;-0.86;asphalt;residential;Kohlweg
Routenpunkt (Way);T;;49.936839;8.745809;30.0;;;;;;Interpoliert (15m);174.5;-0.72;asphalt;residential;Kohlweg
Routenpunkt (Way);T;Kohlweg;49.936836;8.745669;30.0;;;;;;Interpoliert;174.5;-0.46;asphalt;residential;Kohlweg
Routenpunkt (Way);T;Kohlweg;49.936834;8.745527;30.0;;;;;;Original OSM;174.5;-0.2;asphalt;residential;Kohlweg
Routenpunkt (Way);T;Kohlweg;49.936831;8.745343;30.0;;;;;;Interpoliert;174.5;0.0;asphalt;residential;Kohlweg
Routenpunkt (Way);T;Kohlweg;49.936829;8.745159;30.0;;;;;;Interpoliert;174.5;0.14;asphalt;residential;Kohlweg
Routenpunkt (Way);T;Kohlweg;49.936826;8.744975;30.0;;;;;;Interpoliert;174.5;0.39;asphalt;residential;Kohlweg
Routenpunkt (Way);T;Kohlweg;49.936824;8.744774;30.0;;;;;;Original OSM;174.6;0.89;asphalt;residential;Kohlweg
Routenpunkt (Way);T;;49.936822;8.744662;30.0;;;;;;Interpoliert (15m);174.7;1.39;asphalt;residential;Kohlweg
Routenpunkt (Way);T;Kohlweg;49.93682;8.74455;30.0;;;;;;Original OSM;174.9;1.9;asphalt;residential;Kohlweg
Routenpunkt (Way);T;;49.936816;8.74444;30.0;;;;;;Interpoliert (15m);175.1;2.0;asphalt;residential;Kohlweg
Routenpunkt (Way);T;Kohlweg;49.936812;8.744329;30.0;;;;;;Interpoliert;175.3;2.0;asphalt;residential;Kohlweg
Routenpunkt (Way);T;;49.936808;8.744216;30.0;;;;;;Interpoliert (15m);175.4;1.5;asphalt;residential;Kohlweg
Haltestelle;W;Messel Rathaus;49.936803;8.744102;30.0;23:46:00;23:46:00;Kein Umlauf;So;1372.0;Original GTFS (Snap-Distanz 1m) | Auf Route gesnappt (4m);175.5;1.28;asphalt;residential;Kohlweg
Routenpunkt (Way);T;Kohlweg;49.936803;8.744102;30.0;;;;;;Original OSM;175.6;1.1;asphalt;residential;Kohlweg
Routenpunkt (Way);T;Kohlweg;49.936796;8.743905;30.0;;;;;;Original OSM;175.8;1.19;asphalt;residential;Kohlweg
Routenpunkt (Way);T;;49.936792;8.743735;30.0;;;;;;Interpoliert (15m);176.0;1.37;asphalt;residential;Kohlweg
Routenpunkt (Way);T;Kohlweg;49.936787;8.743565;30.0;;;;;;Original OSM;176.2;1.59;asphalt;residential;Kohlweg
Routenpunkt (Way);T;;49.936783;8.743436;30.0;;;;;;Interpoliert (15m);176.4;1.47;asphalt;residential;Kohlweg
Routenpunkt (Way);T;Kohlweg;49.936779;8.743307;30.0;;;;;;Original OSM;176.5;1.3;asphalt;residential;Kohlweg
