Typ;Type;Name;Latitude;Longitude;Tempolimit;Ankunft;Abfahrt;Block_ID;Betriebstage;Service_ID;Details;Altitude (m);Roadgrade (%);Surface;Highway_Type;OSM_Name
Routenpunkt (Way);T;Staudingerstraße;49.884642;8.617331;30.0;;;;;;Interpoliert;119.5;-0.06;asphalt;residential;Staudingerstraße
Routenpunkt (Way);T;;49.88462;8.617184;30.0;;;;;;Interpoliert (15m);119.6;0.5;asphalt;residential;Staudingerstraße
Routenpunkt (Way);T;Staudingerstraße;49.884598;8.617037;30.0;;;;;;Original OSM;119.7;1.06;asphalt;residential;Staudingerstraße
Routenpunkt (Way);T;;49.884512;8.617033;30.0;;;;;;Interpoliert (15m);119.9;1.48;asphalt;residential;Im Harras
Routenpunkt (Way);T;Im Harras;49.884426;8.617029;30.0;;;;;;Interpoliert;120.1;1.44;asphalt;residential;Im Harras
Routenpunkt (Way);T;Im Harras;49.8843;8.617072;30.0;;;;;;Interpoliert;120.3;1.39;asphalt;residential;Im Harras
Routenpunkt (Way);T;Im Harras;49.884174;8.617114;30.0;;;;;;Interpoliert;120.4;1.11;asphalt;residential;Im Harras
Routenpunkt (Way);T;Im Harras;49.884048;8.617157;30.0;;;;;;Interpoliert;120.5;0.91;asphalt;residential;Im Harras
Routenpunkt (Way);T;Im Harras;49.883922;8.6172;30.0;;;;;;Interpoliert;120.6;0.85;asphalt;residential;Im Harras
Routenpunkt (Way);T;;49.883841;8.617228;30.0;;;;;;Interpoliert (15m);120.7;1.13;asphalt;residential;Im Harras
Routenpunkt (Way);T;Im Harras;49.883759;8.617255;30.0;;;;;;Original OSM;120.8;1.4;asphalt;residential;Im Harras
Routenpunkt (Way);T;;49.883669;8.61711;30.0;;;;;;Interpoliert (15m);121.1;1.54;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;;49.883578;8.616966;30.0;;;;;;Interpoliert (15m);121.4;1.6;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;;49.883488;8.616821;30.0;;;;;;Interpoliert (15m);121.6;1.68;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.883397;8.616676;30.0;;;;;;Original OSM;121.8;1.27;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;;49.883276;8.616661;30.0;;;;;;Interpoliert (15m);122.0;0.85;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;;49.883155;8.616646;30.0;;;;;;Interpoliert (15m);122.0;0.57;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;;49.883034;8.61663;30.0;;;;;;Interpoliert (15m);122.0;0.3;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.882913;8.616615;30.0;;;;;;Interpoliert;122.0;0.0;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.882785;8.616657;30.0;;;;;;Original OSM;122.0;-0.3;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.882667;8.616695;30.0;;;;;;Interpoliert;122.0;-0.59;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.882548;8.616734;30.0;;;;;;Interpoliert;121.8;-0.99;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.882429;8.616773;30.0;;;;;;Original OSM;121.6;-1.39;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.882341;8.616802;30.0;;;;;;Interpoliert;121.4;-1.78;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.882252;8.616831;30.0;;;;;;Interpoliert;121.2;-1.35;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.882163;8.61686;30.0;;;;;;Original OSM;121.0;-0.91;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.882038;8.6169;30.0;;;;;;Interpoliert;121.1;-0.35;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.881913;8.616941;30.0;;;;;;Original OSM;121.2;0.21;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.881806;8.616976;30.0;;;;;;Interpoliert;121.3;0.77;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.881699;8.617011;30.0;;;;;;Interpoliert;121.4;0.78;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.881591;8.617046;30.0;;;;;;Original OSM;121.5;0.64;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.881474;8.617086;30.0;;;;;;Interpoliert;121.6;0.63;asphalt;residential;Kölner Straße
Haltestelle;W;Darmstadt Kölner Straße;49.881474;8.617086;30.0;24:32:00;24:32:00;Kein Umlauf;So;1372.0;Original GTFS (Snap-Distanz 4m) | Auf Route gesnappt (4m);121.7;0.91;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.881357;8.617127;30.0;;;;;;Interpoliert;121.8;1.4;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.881239;8.617167;30.0;;;;;;Interpoliert;122.1;1.69;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;;49.881157;8.617171;30.0;;;;;;Interpoliert (15m);122.4;1.96;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße (Bussteig Richtung Süd);49.881074;8.617176;30;;;;;;Original OSM;122.6;2.09;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;;49.88095;8.617239;30;;;;;;Interpoliert (15m);122.8;2.02;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.880826;8.617303;30.0;;;;;;Interpoliert;123.0;1.75;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;;49.880734;8.617333;30.0;;;;;;Interpoliert (15m);123.2;1.31;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.880642;8.617362;30.0;;;;;;Original OSM;123.4;0.84;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;;49.880554;8.617392;30.0;;;;;;Interpoliert (15m);123.4;0.42;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.880466;8.617422;30.0;;;;;;Original OSM;123.3;-0.41;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.880346;8.61746;30.0;;;;;;Interpoliert;123.2;-1.24;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.880227;8.617497;30.0;;;;;;Interpoliert;122.9;-1.68;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.880108;8.617535;30.0;;;;;;Interpoliert;122.6;-1.92;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.879989;8.617573;30.0;;;;;;Interpoliert;122.3;-2.22;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.87987;8.61761;30.0;;;;;;Interpoliert;122.0;-2.22;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.879751;8.617648;30.0;;;;;;Original OSM;121.7;-2.08;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.879633;8.617685;30.0;;;;;;Interpoliert;121.4;-1.63;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.879514;8.617723;30.0;;;;;;Interpoliert;121.2;-1.04;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.879396;8.61776;30.0;;;;;;Interpoliert;121.2;-0.4;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.879278;8.617798;30.0;;;;;;Original OSM;121.3;0.44;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.879188;8.617823;30.0;;;;;;Interpoliert;121.4;1.1;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;Kölner Straße;49.879099;8.617848;30.0;;;;;;Interpoliert;121.6;1.46;asphalt;residential;Kölner Straße
Routenpunkt (Way);T;;49.879017;8.617937;30.0;;;;;;Interpoliert (15m);121.8;1.62;asphalt;residential;Kölner Straße
