Typ;Name;Latitude;Longitude;Tempolimit;Details
Routenpunkt (Way);Czernyring;49.4037871;8.6711231;50;Original OSM
Routenpunkt (Way);Czernyring;49.4037007;8.67122095;50;Interpoliert
Routenpunkt (Way);Czernyring;49.4036143;8.6713188;50;Original OSM
Routenpunkt (Way);Czernyring;49.403534425000004;8.67142005;50;Interpoliert
Routenpunkt (Way);Czernyring;49.40345455;8.6715213;50;Interpoliert
Routenpunkt (Way);Czernyring;49.403374674999995;8.67162255;50;Interpoliert
Routenpunkt (Way);Czernyring;49.4032948;8.6717238;50;Original OSM
Routenpunkt (Way);Czernyring;49.403274;8.6717515;50;Original OSM
Routenpunkt (Way);Czernyring;49.4031931;8.6718698;50;Original OSM
Routenpunkt (Way);Czernyring;49.4031595;8.6719189;50;Original OSM
Routenpunkt (Way);Czernyring;49.4030993;8.6720133;50;Original OSM
Routenpunkt (Way);Czernyring;49.4030616;8.6720724;50;Original OSM
Routenpunkt (Way);Czernyring;49.4030495;8.6720914;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4351797;8.7495722;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4350972;8.749508966666665;50;Interpoliert
Routenpunkt (Way);Peterstaler Straße;49.435014699999996;8.749445733333333;50;Interpoliert
Routenpunkt (Way);Peterstaler Straße;49.4349322;8.7493825;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.434824899999995;8.7493075;50;Interpoliert
Routenpunkt (Way);Peterstaler Straße;49.4347176;8.7492325;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4346813;8.7492008;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4346289;8.7491551;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4345495;8.7490795;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4344479;8.748971;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4343735;8.7488786;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4343054;8.7487883;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.434251;8.74871035;50;Interpoliert
Routenpunkt (Way);Peterstaler Straße;49.4341966;8.7486324;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4341402;8.748541150000001;50;Interpoliert
Routenpunkt (Way);Peterstaler Straße;49.4340838;8.7484499;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4340445;8.748382;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4339707;8.7482547;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4339139;8.748156;50;Interpoliert
Routenpunkt (Way);Peterstaler Straße;49.4338571;8.7480573;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.43380165;8.7479695;50;Interpoliert
Routenpunkt (Way);Peterstaler Straße;49.4337462;8.7478817;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4336593;8.7477559;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.43360795;8.7476867;50;Interpoliert
Routenpunkt (Way);Peterstaler Straße;49.4335566;8.7476175;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4334926;8.7475452;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4334332;8.7474883;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4333871;8.7474504;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4333634;8.7474327;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4332891;8.7473835;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4332278;8.7473495;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4331665;8.7473198;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4330648;8.74728;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4329862;8.7472546;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4329144;8.747236;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4327982;8.7472143;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4326778;8.7472008;50;Original OSM
Routenpunkt (Way);Peterstaler Straße;49.4325717;8.7471948;50;Original OSM
Routenpunkt (Way);Sofienstraße;49.4111709;8.6929205;30;Original OSM
Routenpunkt (Way);Sofienstraße;49.4112276;8.6929033;30;Original OSM
Routenpunkt (Way);Sofienstraße;49.4113129;8.6928897;30;Original OSM
Routenpunkt (Way);Sofienstraße;49.411382;8.6928834;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.4135765;8.6961338;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.4135849;8.6962128;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.4135872;8.6963322;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.41358595;8.69646985;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.4135847;8.6966075;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.41358304285714;8.696801842857143;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.41358138571429;8.696996185714287;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.41357972857143;8.69719052857143;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.413578071428574;8.697384871428572;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.413576414285714;8.697579214285714;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.41357475714286;8.697773557142858;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.4135731;8.6979679;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.4135746;8.698122;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.4135787;8.6982593;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.4135931;8.6984495;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.413602;8.6985572;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.413618;8.69870165;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.413634;8.6988461;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.41365415;8.6990169;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.4136743;8.6991877;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.41369445;8.6993585;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.4137146;8.6995293;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.413745899999995;8.699710750000001;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.4137772;8.6998922;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.413808949999996;8.700039725;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.413840699999994;8.700187249999999;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.41387245;8.700334775;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.4139042;8.7004823;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.41393113333333;8.700614133333334;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.413958066666666;8.700745966666666;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.413985;8.7008778;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.4139992;8.7009713;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.414023;8.7011109;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.4140468;8.7012505;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.4140706;8.7013901;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.4140912;8.7014893;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.4141223;8.70162395;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.4141534;8.7017586;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.41419555;8.701936100000001;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.4142377;8.7021136;30;Original OSM
Routenpunkt (Way);Neuenheimer Landstraße;49.41428476666667;8.702306533333333;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.414331833333335;8.702499466666668;30;Interpoliert
Routenpunkt (Way);Neuenheimer Landstraße;49.4143789;8.7026924;30;Original OSM
Routenpunkt (Way);In der Neckarhelle;49.4181679;8.7564137;30;Original OSM
