Typ;Type;Name;Latitude;Longitude;Tempolimit;Ankunft;Abfahrt;Block_ID;Betriebstage;Service_ID;Details;Altitude (m);Roadgrade (%);Surface;Highway_Type;OSM_Name;Fahrt_Nr;Bus_Umlauf_ID
Routenpunkt (Way);T;Otto-Röhm-Straße;49.88984;8.638606;50.0;;;;;;Interpoliert;127.4;-1.66;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.889849;8.638813;50.0;;;;;;Interpoliert;127.2;-1.42;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.889857;8.639019;50.0;;;;;;Interpoliert;127.0;-1.48;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.889866;8.639226;50.0;;;;;;Interpoliert;126.8;-1.21;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.889874;8.639433;50.0;;;;;;Original OSM;126.5;-0.94;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.88988;8.639575;50.0;;;;;;Original OSM;126.5;-0.67;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.889888;8.639783;50.0;;;;;;Interpoliert;126.5;-0.4;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.889897;8.63999;50.0;;;;;;Interpoliert;126.5;-0.23;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.889905;8.640197;50.0;;;;;;Interpoliert;126.5;-0.46;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;;49.88991;8.640318;50.0;;;;;;Interpoliert (15m);126.4;-1.29;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.889915;8.640438;50.0;;;;;;Original OSM;126.3;-1.45;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Haltestelle;W;Darmstadt Daimlerweg;49.889916;8.640472;50.0;17:02:00;17:02:00;Kein Umlauf;Sa,So;1318.0;Original GTFS (Snap-Distanz 4m) | Auf Route gesnappt (7m);126.2;-1.66;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Daimlerweg;49.889978;8.640624;50.0;;;;;;Original OSM;126.1;-1.43;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;;49.889969;8.640754;50.0;;;;;;Interpoliert (15m);126.0;-1.01;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Daimlerweg;49.88996;8.640883;50.0;;;;;;Original OSM;126.0;0.0;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;;49.889952;8.641033;50.0;;;;;;Interpoliert (15m);126.1;0.33;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.889945;8.641183;50.0;;;;;;Interpoliert;126.2;0.71;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.889952;8.641347;50.0;;;;;;Interpoliert;126.3;0.86;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.889959;8.641511;50.0;;;;;;Original OSM;126.4;0.97;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.889966;8.641699;50.0;;;;;;Interpoliert;126.5;1.33;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.889974;8.641887;50.0;;;;;;Interpoliert;126.7;1.71;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;;49.88998;8.64204;50.0;;;;;;Interpoliert (15m);127.0;2.08;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;;49.889987;8.642193;50.0;;;;;;Interpoliert (15m);127.3;2.4;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.889993;8.642346;50.0;;;;;;Original OSM;127.6;2.42;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;;49.889999;8.642525;50.0;;;;;;Interpoliert (15m);127.9;2.25;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.890006;8.642705;50.0;;;;;;Interpoliert;128.1;2.22;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.890011;8.642852;50.0;;;;;;Interpoliert;128.3;2.2;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;;49.890014;8.642959;50.0;;;;;;Interpoliert (15m);128.5;2.19;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.890016;8.643066;50.0;;;;;;Original OSM;128.7;2.11;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;;49.890012;8.643187;50.0;;;;;;Interpoliert (15m);128.9;1.6;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.890007;8.643308;50.0;;;;;;Original OSM;129.0;0.92;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.889994;8.643516;50.0;;;;;;Original OSM;128.9;0.24;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;;49.889964;8.643685;50.0;;;;;;Interpoliert (15m);128.8;-0.38;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.889934;8.643854;50.0;;;;;;Original OSM;128.7;-0.77;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;;49.889883;8.644012;50.0;;;;;;Interpoliert (15m);128.6;-0.79;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;;49.889831;8.644169;50.0;;;;;;Interpoliert (15m);128.5;-0.81;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.88978;8.644327;50.0;;;;;;Original OSM;128.4;-0.82;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;;49.889709;8.644447;50.0;;;;;;Interpoliert (15m);128.3;-0.49;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;;49.889639;8.644566;50.0;;;;;;Interpoliert (15m);128.2;-0.33;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;;49.889568;8.644686;50.0;;;;;;Interpoliert (15m);128.3;0.02;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.889497;8.644806;50.0;;;;;;Original OSM;128.3;0.39;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;;49.889421;8.644885;50.0;;;;;;Interpoliert (15m);128.4;0.76;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;;49.889344;8.644964;50.0;;;;;;Interpoliert (15m);128.5;0.72;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.889268;8.645043;50.0;;;;;;Original OSM;128.6;0.86;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.889147;8.645124;50.0;;;;;;Original OSM;128.7;0.81;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.889025;8.645186;50.0;;;;;;Original OSM;128.8;0.76;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.8889;8.645235;50.0;;;;;;Original OSM;128.9;0.8;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;Otto-Röhm-Straße;49.888781;8.645257;50.0;;;;;;Interpoliert;129.0;0.43;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;;49.888705;8.645269;50.0;;;;;;Interpoliert (15m);129.1;0.66;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);A;Otto-Röhm-Straße (Ampel);49.888629;8.645281;50.0;;;;;;Original OSM;129.0;0.89;asphalt;tertiary;Otto-Röhm-Straße;1;Kurs 13
Routenpunkt (Way);T;;49.888569;8.645398;50.0;;;;;;Interpoliert (15m);129.2;1.12;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888509;8.645515;50.0;;;;;;Original OSM;129.4;1.27;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;;49.888553;8.645646;50.0;;;;;;Interpoliert (15m);129.6;1.93;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888597;8.645776;50.0;;;;;;Interpoliert;129.8;1.98;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;;49.888607;8.645907;50.0;;;;;;Interpoliert (15m);130.0;1.88;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888616;8.646038;50.0;;;;;;Original OSM;130.2;1.5;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888595;8.646237;50.0;;;;;;Interpoliert;130.4;1.44;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Haltestelle;W;Darmstadt Carl-Schenck-Ring;49.888595;8.646237;50.0;17:03:00;17:03:00;Kein Umlauf;Sa,So;1318.0;Original GTFS (Snap-Distanz 21m) | Auf Route gesnappt (21m);130.6;1.34;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888615;8.646409;50.0;;;;;;Interpoliert;130.8;0.92;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888635;8.64658;50.0;;;;;;Original OSM;131.0;0.48;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888651;8.64675;50.0;;;;;;Interpoliert;131.0;0.31;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888667;8.64692;50.0;;;;;;Original OSM;130.9;-0.19;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888681;8.647082;50.0;;;;;;Interpoliert;130.8;-0.67;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888694;8.647244;50.0;;;;;;Original OSM;130.7;-0.83;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888718;8.647409;50.0;;;;;;Interpoliert;130.6;-1.0;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888743;8.647574;50.0;;;;;;Interpoliert;130.5;-1.16;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888768;8.647739;50.0;;;;;;Interpoliert;130.3;-1.34;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888792;8.647904;50.0;;;;;;Original OSM;130.1;-1.53;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888815;8.648058;50.0;;;;;;Original OSM;129.9;-1.72;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888836;8.648212;50.0;;;;;;Interpoliert;129.7;-1.25;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888856;8.648366;50.0;;;;;;Original OSM;129.5;-0.77;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888888;8.64855;50.0;;;;;;Interpoliert;129.6;-0.27;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888919;8.648734;50.0;;;;;;Interpoliert;129.7;0.23;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888951;8.648919;50.0;;;;;;Interpoliert;129.8;1.17;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.888982;8.649103;50.0;;;;;;Interpoliert;129.9;1.76;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889014;8.649288;50.0;;;;;;Interpoliert;130.3;1.9;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889045;8.649472;50.0;;;;;;Interpoliert;130.8;2.05;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889077;8.649656;50.0;;;;;;Interpoliert;131.0;2.22;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889108;8.649841;50.0;;;;;;Original OSM;131.2;2.28;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889137;8.650008;50.0;;;;;;Interpoliert;131.4;1.87;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889165;8.650176;50.0;;;;;;Interpoliert;131.8;1.9;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889194;8.650343;50.0;;;;;;Interpoliert;132.0;1.93;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889222;8.650511;50.0;;;;;;Interpoliert;132.2;1.89;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889251;8.650678;50.0;;;;;;Original OSM;132.4;1.25;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889289;8.650868;50.0;;;;;;Interpoliert;132.6;0.93;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889328;8.651057;50.0;;;;;;Interpoliert;132.6;1.06;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889366;8.651246;50.0;;;;;;Original OSM;132.6;1.18;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.8894;8.651424;50.0;;;;;;Interpoliert;132.9;1.35;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889434;8.651601;50.0;;;;;;Interpoliert;133.2;1.66;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889468;8.651779;50.0;;;;;;Interpoliert;133.5;1.96;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889503;8.651957;50.0;;;;;;Interpoliert;133.7;1.9;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889537;8.652134;50.0;;;;;;Original OSM;133.9;1.77;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889554;8.652274;50.0;;;;;;Interpoliert;134.1;1.64;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);A;Ampel;49.889599;8.652433;50.0;;;;;;Interpoliert (15m);134.3;1.34;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889643;8.652592;50.0;;;;;;Original OSM;134.5;1.04;asphalt;secondary;Carl-Schenck-Ring;1;Kurs 13
Routenpunkt (Way);T;;49.889728;8.652641;50.0;;;;;;Interpoliert (15m);134.5;0.64;asphalt;secondary;Frankfurter Straße;1;Kurs 13
Routenpunkt (Way);T;;49.889812;8.65269;50.0;;;;;;Interpoliert (15m);134.5;0.32;asphalt;secondary;Frankfurter Straße;1;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.889897;8.652739;50.0;;;;;;Interpoliert;134.5;0.0;asphalt;secondary;Frankfurter Straße;1;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.889988;8.652762;50.0;;;;;;Original OSM;134.5;-0.17;asphalt;secondary;Frankfurter Straße;1;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.890117;8.652807;50.0;;;;;;Original OSM;134.5;-0.44;asphalt;secondary;Frankfurter Straße;1;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.890223;8.652844;50.0;;;;;;Original OSM;134.4;-0.72;asphalt;secondary;Frankfurter Straße;1;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.890352;8.652872;50.0;;;;;;Interpoliert;134.2;-0.99;asphalt;secondary;Frankfurter Straße;1;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.890481;8.6529;50.0;;;;;;Interpoliert;134.0;-1.27;asphalt;secondary;Frankfurter Straße;1;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.89061;8.652928;50.0;;;;;;Interpoliert;133.8;-1.24;asphalt;secondary;Frankfurter Straße;1;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.890739;8.652955;50.0;;;;;;Interpoliert;133.6;-1.13;asphalt;secondary;Frankfurter Straße;1;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.890868;8.652983;50.0;;;;;;Original OSM;133.5;-1.03;asphalt;secondary;Frankfurter Straße;1;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.890974;8.653007;50.0;;;;;;Interpoliert;133.4;-0.92;asphalt;secondary;Frankfurter Straße;1;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.89108;8.653031;50.0;;;;;;Interpoliert;133.3;0.81;asphalt;secondary;Frankfurter Straße;1;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.891186;8.653054;50.0;;;;;;Interpoliert;133.2;3.61;asphalt;secondary;Frankfurter Straße;1;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.891309;8.653082;50.0;;;;;;Original OSM;134.2;6.71;asphalt;secondary;Frankfurter Straße;1;Kurs 13
Routenpunkt (Way);T;;49.891376;8.653099;50.0;;;;;;Interpoliert (15m);135.2;7.79;asphalt;secondary;Frankfurter Straße;1;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.891442;8.653116;50.0;;;;;;Interpoliert;136.3;8.61;asphalt;secondary;Frankfurter Straße;1;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.891559;8.653147;50.0;;;;;;Interpoliert;136.9;8.5;asphalt;secondary;Frankfurter Straße;1;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.891677;8.653177;50.0;;;;;;Interpoliert;137.33;7.56;asphalt;secondary;Frankfurter Straße;1;Kurs 13
Routenpunkt (Way);T;;49.891738;8.653237;50.0;;;;;;Interpoliert (15m);137.88;7.73;asphalt;secondary;Frankfurter Straße;1;Kurs 13
Routenpunkt (Way);T;Unbekannt;49.8918;8.653296;50.0;;;;;;Original OSM;138.57;8.53;asphalt;service;;1;Kurs 13
Haltestelle;W;Darmstadt Nordbahnhof;49.891798;8.65338;50.0;17:05:00;17:05:00;Kein Umlauf;Sa,So;1318.0;Original GTFS (Snap-Distanz 1m) | Auf Route gesnappt (1m);139.5;10.28;asphalt;service;;1;Kurs 13
Routenpunkt (Way);A;Unbekannt (Ampel);49.891798;8.65338;50.0;17:07:00;17:07:00;;;;Original OSM;142.0;-4.97;asphalt;service;;2;Kurs 13
Haltestelle;W;Darmstadt Nordbahnhof;49.891798;8.65338;50.0;17:07:00;17:07:00;Kein Umlauf;So;1372.0;Original GTFS (Snap-Distanz 21m) | Auf Route gesnappt (1m);140.5;-6.31;asphalt;service;;2;Kurs 13
Routenpunkt (Way);T;Unbekannt;49.8918;8.653279;50.0;;;;;;Original OSM;139.43;-6.65;asphalt;service;;2;Kurs 13
Routenpunkt (Way);T;;49.891738;8.653228;50.0;;;;;;Interpoliert (15m);138.62;-7.4;asphalt;secondary;Frankfurter Straße;2;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.891677;8.653177;50.0;;;;;;Interpoliert;138.0;-8.31;asphalt;secondary;Frankfurter Straße;2;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.891559;8.653147;50.0;;;;;;Interpoliert;137.5;-6.93;asphalt;secondary;Frankfurter Straße;2;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.891442;8.653116;50.0;;;;;;Interpoliert;136.9;-7.79;asphalt;secondary;Frankfurter Straße;2;Kurs 13
Routenpunkt (Way);T;;49.891376;8.653099;50.0;;;;;;Interpoliert (15m);136.3;-7.65;asphalt;secondary;Frankfurter Straße;2;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.891309;8.653082;50.0;;;;;;Original OSM;135.2;-8.56;asphalt;secondary;Frankfurter Straße;2;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.891186;8.653054;50.0;;;;;;Interpoliert;134.2;-7.49;asphalt;secondary;Frankfurter Straße;2;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.89108;8.653031;50.0;;;;;;Interpoliert;133.2;-5.72;asphalt;secondary;Frankfurter Straße;2;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.890974;8.653007;50.0;;;;;;Interpoliert;133.3;-2.66;asphalt;secondary;Frankfurter Straße;2;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.890868;8.652983;50.0;;;;;;Original OSM;133.4;-1.06;asphalt;secondary;Frankfurter Straße;2;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.890739;8.652955;50.0;;;;;;Interpoliert;133.5;0.89;asphalt;secondary;Frankfurter Straße;2;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.89061;8.652928;50.0;;;;;;Interpoliert;133.6;1.0;asphalt;secondary;Frankfurter Straße;2;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.890481;8.6529;50.0;;;;;;Interpoliert;133.8;1.11;asphalt;secondary;Frankfurter Straße;2;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.890352;8.652872;50.0;;;;;;Interpoliert;134.0;1.3;asphalt;secondary;Frankfurter Straße;2;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.890223;8.652844;50.0;;;;;;Original OSM;134.2;1.3;asphalt;secondary;Frankfurter Straße;2;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.890117;8.652807;50.0;;;;;;Original OSM;134.4;1.02;asphalt;secondary;Frankfurter Straße;2;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.889988;8.652762;50.0;;;;;;Original OSM;134.5;0.74;asphalt;secondary;Frankfurter Straße;2;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.889897;8.652739;50.0;;;;;;Interpoliert;134.5;0.47;asphalt;secondary;Frankfurter Straße;2;Kurs 13
Routenpunkt (Way);A;Ampel;49.889812;8.65269;50.0;;;;;;Interpoliert (15m);134.5;0.14;asphalt;secondary;Frankfurter Straße;2;Kurs 13
Routenpunkt (Way);T;;49.889728;8.652641;50.0;;;;;;Interpoliert (15m);134.5;0.0;asphalt;secondary;Frankfurter Straße;2;Kurs 13
Routenpunkt (Way);T;Frankfurter Straße;49.889643;8.652592;50.0;;;;;;Original OSM;134.5;-0.32;asphalt;secondary;Carl-Schenck-Ring;2;Kurs 13
Routenpunkt (Way);T;;49.889599;8.652433;50.0;;;;;;Interpoliert (15m);134.5;-0.71;asphalt;secondary;Carl-Schenck-Ring;2;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889554;8.652274;50.0;;;;;;Interpoliert;134.3;-1.02;asphalt;secondary;Carl-Schenck-Ring;2;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889537;8.652134;50.0;;;;;;Original OSM;134.1;-1.32;asphalt;secondary;Carl-Schenck-Ring;2;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889503;8.651957;50.0;;;;;;Interpoliert;133.9;-1.62;asphalt;secondary;Carl-Schenck-Ring;2;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889468;8.651779;50.0;;;;;;Interpoliert;133.7;-1.75;asphalt;secondary;Carl-Schenck-Ring;2;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889434;8.651601;50.0;;;;;;Interpoliert;133.5;-1.81;asphalt;secondary;Carl-Schenck-Ring;2;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.8894;8.651424;50.0;;;;;;Interpoliert;133.2;-1.93;asphalt;secondary;Carl-Schenck-Ring;2;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889366;8.651246;50.0;;;;;;Original OSM;132.9;-1.63;asphalt;secondary;Carl-Schenck-Ring;2;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889328;8.651057;50.0;;;;;;Interpoliert;132.6;-1.33;asphalt;secondary;Carl-Schenck-Ring;2;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889289;8.650868;50.0;;;;;;Interpoliert;132.6;-1.2;asphalt;secondary;Carl-Schenck-Ring;2;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889251;8.650678;50.0;;;;;;Original OSM;132.6;-1.07;asphalt;secondary;Carl-Schenck-Ring;2;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889222;8.650511;50.0;;;;;;Interpoliert;132.4;-0.97;asphalt;secondary;Carl-Schenck-Ring;2;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889194;8.650343;50.0;;;;;;Interpoliert;132.2;-1.29;asphalt;secondary;Carl-Schenck-Ring;2;Kurs 13
Routenpunkt (Way);T;Carl-Schenck-Ring;49.889165;8.650176;50.0;;;;;;Interpoliert;132.0;-1.93;asphalt;secondary;Carl-Schenck-Ring;2;Kurs 13
